,source,word,freq_lcnl,aoa_mean,aoa_sd,tasa_1,tasa_2,tasa_3
6213,3k,shove,2,6.7,3.23,0,3,4
7635,3k,times,35,6.7,2.43,176,229,268
31,3k,aim,1,6.72,2.11,0,6,9
371,3k,blade,6,6.72,1.99,7,6,9
5449,3k,raise,4,6.72,2.72,13,31,45
5624,3k,rise,8,6.72,2.85,2,24,37
5494,3k,ray,2,6.733253,2.51,78,24,21
901,3k,case,16,6.74,2,57,70,83
924,3k,cave,18,6.74,2.49,70,84,71
1070,3k,chop,1,6.74,2.38,23,11,11
1174,3k,clerk,5,6.74,2.6,13,11,10
3615,3k,joy,15,6.74,2.92,25,32,34
4062,3k,log,6,6.74,3.18,53,51,42
6020,3k,seem,16,6.74,2.08,83,121,144
3157,3k,hawk,2,6.74391,1.75,14,22,19
7494,3k,then,673,6.74391,3.51,4009,3107,2849
4850,3k,pause,1,6.75,2,0,5,13
3888,3k,lead,16,6.76,3.42,9,40,58
5793,3k,sale,9,6.76,1.89,27,21,9
1411,3k,crane,10,6.775881,2.18,3,10,10
4345,3k,mike,47,6.775881,2.99,445,175,64
3118,3k,hare,31,6.78,2.05,13,4,5
4835,3k,past,56,6.78,1.52,115,159,178
5029,3k,plan,20,6.78,2.88,87,95,78
6435,lcnl,slime,1,6.78,2.37,0,1,0
6757,3k,spice,3,6.78,1.73,0,0,0
5186,3k,pound,2,6.79,2.44,17,16,14
5585,lcnl,rid,8,6.79,2.3,37,35,30
7637,3k,tin,6,6.79,2.32,32,19,28
8195,3k,weed,1,6.79,3.57,21,8,7
8375,3k,wise,9,6.79,2.55,106,47,40
7099,3k,straight,38,6.797195,1.69,79,141,148
6343,3k,skill,1,6.8,2.76,9,4,14
6667,3k,sort,32,6.807852,2.42,19,64,77
1556,3k,curb,1,6.81,2.99,10,10,8
1653,3k,deaf,1,6.83,1.5,2,8,13
449,3k,bloom,1,6.84,2.09,5,4,6
4031,3k,loaf,3,6.84,2.06,0,6,7
7742,3k,trace,2,6.84,4.21,13,8,10
4237,3k,march,10,6.85048,2.41,23,25,25
6293,3k,since,20,6.85048,1.76,55,149,200
1260,3k,coach,4,6.89,2,47,61,35
2383,3k,flour,4,6.89,2.33,56,18,12
2811,3k,goal,1,6.89,2.14,10,6,13
3284,3k,hive,1,6.89,2.56,4,12,11
8311,3k,whole,67,6.89,2.71,114,227,259
8572,3k,youth,1,6.89,2,0,3,10
176,3k,bar,7,6.9,2.62,39,28,34
3336,3k,hoof,1,6.9,2.51,1,1,5
880,3k,cape,4,6.903765,4.52,39,13,9
2923,unl,greens,1,6.903765,3.69,2,3,3
7626,3k,till,52,6.903765,1.85,40,68,69
6201,3k,shore,9,6.925079,2.04,53,59,67
835,3k,cab,4,6.94,2.86,9,9,8
1178,3k,click,17,6.94,2.6,39,7,11
2025,3k,east,12,6.94,3.56,38,55,74
2142,3k,fault,6,6.94,2.84,8,28,31
5922,3k,scout,1,6.94,2.36,6,7,12
6018,3k,seek,10,6.94,2.31,5,3,9
6382,3k,slam,5,6.94,1.95,7,5,4
6884,3k,squash,2,6.94,3.3,0,3,7
7744,3k,track,21,6.94,2.8,38,64,60
1204,3k,cloak,3,6.95,2.41,0,4,7
2094,3k,fade,2,6.95,2.67,1,2,2
4199,3k,maid,23,6.95,1.68,22,7,4
4384,3k,mist,2,6.95,2.61,0,6,11
4799,3k,pale,2,6.95,2.66,4,30,39
7029,3k,stew,14,6.95,3.44,8,11,9
7808,3k,trim,4,6.95,2.37,2,3,2
8045,3k,vine,2,6.95,3.36,3,1,7
3492,3k,jack,57,6.95705,2.91,244,165,92
8542,3k,yet,32,6.95705,1.85,146,202,246
313,3k,bet,16,7,2.43,99,75,44
420,3k,blind,6,7,2.6,19,35,36
1644,3k,dawn,4,7,1.94,30,25,31
1749,3k,dip,2,7,2.81,8,3,5
1928,3k,drown,3,7,2.52,7,8,5
3139,3k,hatch,9,7,3.03,18,13,14
3194,3k,heck,1,7,3.04,4,6,1
3833,3k,lane,8,7,2.85,8,9,12
4599,3k,net,8,7,2.9,34,28,28
4614,3k,niece,2,7,2.4,0,0,2
5719,3k,row,4,7,3.07,27,45,46
6896,3k,squeal,3,7,3.48,1,1,2
8285,3k,whip,2,7,2.69,6,18,16
8441,3k,wrap,2,7,2.72,5,8,10
751,3k,bud,1,7.010335,1.5,39,19,12
3635,3k,just,448,7.010335,2.48,2152,2096,1991
2055,3k,elk,1,7.05,4.68,8,9,6
6036,3k,sell,16,7.05,2.53,80,91,86
7376,3k,tan,1,7.05,3.14,51,8,8
393,3k,blast,2,7.06,3.02,2,11,13
1733,3k,dim,1,7.06,2.62,7,15,19
2900,3k,grave,3,7.06,2.9,0,4,7
7541,3k,thread,4,7.06,2.92,21,22,11
8275,3k,while,114,7.06362,2.04,312,494,567
8427,3k,worth,5,7.084934,2.87,18,31,42
825,3k,buzz,17,7.095591,2.54,3,10,7
2821,3k,gold,38,7.1,2.13,140,155,150
5236,3k,priest,3,7.1,1.86,0,7,19
143,3k,bait,1,7.11,2.08,8,6,7
991,3k,cheap,2,7.11,2.08,1,5,7
3026,3k,guide,3,7.11,1.71,3,22,21
4868,3k,peak,1,7.11,2.11,16,9,9
5081,3k,plow,6,7.11,2.3,1,17,13
5621,3k,ripe,2,7.11,2.87,6,5,10
5731,3k,rude,9,7.11,2.51,3,5,4
1504,3k,crowd,11,7.14,2.75,24,78,82
7543,3k,threat,1,7.14,2.43,0,1,2
5073,lcnl,plop,3,7.15,4.18,15,4,1
543,3k,booth,2,7.16,1.61,4,12,9
2823,3k,golf,2,7.16,2.61,21,21,11
3990,3k,limb,2,7.16,2.39,6,8,8
3994,3k,limp,2,7.16,2.14,5,7,9
72,lcnl,ark,2,7.17,3.33,0,1,3
2573,3k,fuel,4,7.17,2.79,8,21,24
3899,3k,lean,8,7.17,2.66,1,11,13
5062,3k,pledge,1,7.17,2.46,0,2,2
5493,3k,raw,4,7.17,2.71,1,10,16
6053,3k,serve,6,7.17,2.12,4,11,12
7379,3k,tank,16,7.17,2.36,51,41,34
7730,3k,tour,1,7.17,2.36,0,3,5
2467,3k,forth,32,7.17019,2.6,15,37,51
2363,3k,flock,2,7.18,2.9,13,16,18
2748,unl,glazed,1,7.19,2.23,0,1,1
6657,3k,soot,1,7.2,2.8,0,0,0
1767,3k,dive,4,7.21,2.53,10,28,18
2300,lcnl,flap,15,7.21,3.07,2,7,5
599,3k,braid,1,7.22,3.67,0,1,1
1476,3k,crisp,5,7.22,2.84,1,1,3
4532,lcnl,mutt,1,7.22,2.02,3,1,0
7390,3k,tar,2,7.22,2.62,7,3,4
7505,3k,thief,4,7.22,2.21,5,15,15
910,3k,cast,5,7.24,3.16,4,11,20
8147,3k,wart,3,7.25,1.97,0,0,1
150,3k,bald,1,7.26,3.35,18,5,6
2118,3k,fame,1,7.26,2.49,0,1,2
6434,3k,slim,2,7.26,2.42,7,4,10
7016,3k,stem,1,7.26,2.6,2,9,11
7283,3k,sweat,1,7.26,3.26,6,15,18
1183,3k,cliff,3,7.27676,1.51,52,25,24
4840,3k,patch,8,7.28,2.63,22,31,21
5458,3k,ramp,1,7.28,1.84,0,3,4
5645,3k,rob,13,7.28,2.78,102,10,8
7566,3k,throne,11,7.28,2.32,3,4,8
2863,3k,grace,19,7.287417,2.87,1,7,15
3041,3k,gulp,3,7.29,3.39,1,1,4
2235,3k,fin,1,7.3,3.36,71,11,1
7826,3k,trot,11,7.3,2.23,3,4,4
7535,3k,though,36,7.319388,1.8,67,193,304
6042,3k,sense,5,7.32,2.31,16,40,61
6905,lcnl,squid,2,7.32,3.46,0,8,3
7881,3k,tune,9,7.32,3.07,9,13,18
24,3k,aid,3,7.33,2.2,1,12,11
987,3k,chat,1,7.33,2.43,1,2,2
2908,3k,grease,2,7.33,2.09,0,5,10
4417,3k,mole,4,7.33,3.02,35,30,4
4727,3k,oil,10,7.33,2.63,48,58,79
6126,3k,shed,6,7.33,2.35,25,22,28
6286,3k,sill,2,7.33,2.57,3,5,4
8501,3k,yank,1,7.33,3.06,0,0,1
1378,3k,course,59,7.340702,1.96,92,203,278
3805,3k,lad,4,7.35,2.18,25,19,14
4705,3k,oak,3,7.35,1.79,16,31,31
5226,3k,price,1,7.35,2.78,15,18,24
5463,3k,ranch,3,7.35,2.62,31,27,27
6770,3k,spine,1,7.35,2.03,0,3,3
1120,3k,clam,2,7.37,2.22,0,7,9
1708,lcnl,dew,2,7.37,2.59,0,7,6
5024,3k,plain,17,7.37,3.04,15,35,48
8289,3k,whirl,1,7.37,2.03,7,2,3
6273,3k,sigh,15,7.39,2.35,6,15,18
6284,3k,silk,9,7.39,2.5,8,14,18
7053,3k,stitch,1,7.39,2.33,5,2,2
2388,3k,flow,1,7.4,1.9,1,10,19
7238,3k,surf,1,7.4,1.67,10,4,3
2306,lcnl,flash,2,7.42,2.46,42,41,32
6602,3k,snort,14,7.42,3.64,0,1,3
7291,3k,swell,1,7.42,3.08,4,9,5
2832,lcnl,goods,1,7.436615,2.99,5,12,31
5416,3k,quite,77,7.436615,2.54,35,138,186
2239,3k,fine,56,7.44,2.68,223,212,177
2874,3k,grain,4,7.44,2.41,12,28,31
5480,3k,rare,2,7.45,2.42,3,7,9
395,3k,blaze,25,7.47,2.37,0,1,4
1568,3k,curse,2,7.47,2.67,0,0,3
2344,3k,flight,3,7.47,4.15,6,14,23
2523,lcnl,fried,5,7.47,2.67,1,10,8
3170,3k,heal,1,7.47,2.27,2,3,2
4714,lcnl,oats,5,7.4899,2.69,7,5,8
973,3k,charge,9,7.5,3.2,21,25,38
5372,3k,quart,1,7.5,1.79,0,3,3
1571,3k,curve,1,7.52,3.71,7,11,16
8432,3k,wound,5,7.52,2.73,6,9,24
1025,3k,chief,6,7.53,2.86,17,55,64
1961,3k,due,1,7.53,3.03,0,6,6
2104,3k,faint,6,7.53,2.12,4,9,21
2528,3k,fright,3,7.53,3.04,1,5,7
5810,3k,sap,1,7.53,3.64,29,18,11
6185,3k,shock,2,7.53,2.32,0,10,15
7263,3k,swap,9,7.53,3.36,15,4,5
8347,3k,will,485,7.53,2.87,4845,2333,1948
4250,lcnl,mars,7,7.543185,1.73,0,11,13
3126,3k,harp,1,7.55,3.59,0,3,5
1460,3k,crew,1,7.56,2.66,12,28,33
2443,3k,fool,8,7.56,3.05,33,44,37
3173,3k,health,1,7.56,4.03,2,6,31
5697,3k,rot,1,7.57,2.27,0,1,3
2463,3k,form,5,7.58,2.97,17,45,100
3147,3k,haul,3,7.58,2.5,2,5,6
5625,3k,risk,1,7.58,2.14,1,5,15
6762,3k,spike,11,7.58,3.67,0,9,6
7117,3k,stray,2,7.58,2.27,0,9,5
7185,3k,stump,7,7.58,2.61,6,8,8
7198,3k,style,1,7.58,2.19,0,5,10
7370,3k,tame,2,7.58,2.06,4,5,5
4611,3k,nick,6,7.585813,2.04,79,44,9
981,3k,chart,1,7.59,2.92,18,21,22
8453,3k,wreck,1,7.59,2.06,0,4,4
5997,3k,seam,1,7.6,1.88,0,0,0
1479,3k,croak,4,7.61,3.24,11,0,1
6945,3k,stale,1,7.61,2.03,1,1,1
6967,3k,stare,2,7.61,3.03,2,11,13
2915,3k,greed,1,7.63,2.27,0,0,0
7590,3k,thump,49,7.63,3.9,18,12,10
4350,3k,mile,8,7.65,2.21,8,27,37
8365,3k,wink,5,7.65,4.57,9,6,5
8401,3k,wont,5,7.65,4.3,0,1,1
1469,3k,crime,1,7.67,3.2,0,3,12
1610,3k,damp,3,7.67,2.11,11,21,25
2486,3k,frame,2,7.67,2.68,9,17,26
5246,3k,print,2,7.67,2.99,4,10,17
8130,3k,war,8,7.67,1.75,40,66,83
8535,3k,yelp,2,7.67,2.22,0,3,1
1106,3k,chute,3,7.68,2.43,1,4,4
7004,3k,steel,7,7.68,2.45,19,22,32
4089,3k,loose,10,7.71,3.64,18,40,51
4474,lcnl,mound,1,7.71,2.71,0,4,6
614,3k,brand,4,7.72,2.35,3,5,4
806,3k,burst,8,7.72,2.7,8,29,37
4396,3k,moan,2,7.72,3.69,1,1,2
1192,3k,cling,1,7.74,3.38,0,0,1
1632,3k,dash,2,7.74,2.92,1,6,10
2471,3k,foul,1,7.75,2.15,3,2,4
5759,3k,rust,3,7.75,2.9,5,1,2
6949,3k,stall,1,7.75,2.79,5,9,15
7142,3k,strike,5,7.75,2.34,0,12,23
8350,3k,wilt,3,7.76,2.49,0,3,1
7688,lcnl,tongs,2,7.777639,2.55,1,0,1
960,3k,chance,14,7.78,2.1,51,90,100
3345,3k,hoot,5,7.78,5.06,53,0,0
4029,3k,load,10,7.78,2.39,10,25,27
8026,3k,vet,7,7.78,4.47,10,7,3
2320,3k,flea,6,7.79,2.97,13,14,4
3175,3k,heap,3,7.79,3.17,3,8,10
7120,3k,streak,1,7.79,2.66,1,3,4
7298,3k,swift,2,7.79,2.44,0,4,6
1508,3k,crown,8,7.8,3.35,7,8,8
2159,3k,feast,9,7.81,3.91,3,17,17
7160,3k,stroll,2,7.83,1.47,3,4,3
1488,3k,crook,1,7.84,2.65,1,0,3
5034,3k,plank,2,7.84,2.81,1,3,3
5279,3k,prove,8,7.84,2.59,7,17,20
6398,3k,slave,1,7.84,2.03,8,20,21
7709,3k,torch,2,7.84,4,5,1,4
3200,3k,heel,1,7.85,2.72,1,6,4
3759,3k,knit,7,7.86,2.95,1,2,3
1968,3k,duke,10,7.89,2.96,0,8,12
5442,3k,rail,3,7.89,2.99,6,8,9
7984,3k,vase,2,7.89,2.59,1,2,3
4883,3k,peck,5,7.894866,4.03,0,4,3
8359,3k,wine,8,7.9,2.95,2,11,16
4629,3k,nip,1,7.94,3.11,0,0,0
2640,3k,gash,1,7.95,2.99,0,0,1
5330,3k,pure,1,7.95,3.34,2,6,18
6712,3k,spark,2,7.95,2.37,0,3,3
7256,3k,swamp,21,7.95,2.31,13,21,13
398,lcnl,bleach,1,8,3.25,0,1,0
513,3k,bomb,1,8,2.49,0,1,3
1449,3k,creep,6,8,2.38,11,11,9
3861,3k,latch,3,8,3.28,8,4,4
6814,3k,spool,1,8,3.2,7,2,1
6827,3k,spout,1,8,3.36,1,3,3
6874,3k,spy,13,8,2.81,3,8,10
7008,3k,steep,4,8,2.38,13,18,23
8546,3k,yield,1,8,2.45,0,0,0
1970,3k,dull,3,8.05,2.46,30,17,19
2642,3k,gasp,1,8.05,2.12,1,4,5
3366,3k,host,2,8.05,2.7,0,2,3
4349,3k,mild,3,8.05,2.56,1,4,5
7583,3k,thud,7,8.06,2.84,1,5,6
8408,3k,wool,3,8.06,3.02,30,23,29
1435,3k,creak,3,8.1,3.57,0,3,3
775,3k,bum,1,8.11,3.3,1,4,3
1281,3k,code,3,8.11,2.79,4,7,5
5176,3k,post,4,8.11,3,17,28,38
6697,3k,spade,2,8.11,2.63,1,3,1
3056,3k,gust,2,8.12,2.57,0,0,2
7035,3k,stiff,4,8.16,2.34,21,18,24
4355,3k,mill,2,8.17,2.62,19,17,22
4997,3k,pipe,7,8.17,2.23,42,37,21
5866,3k,scene,3,8.17,3.84,0,6,20
5945,3k,screech,15,8.17,2.96,0,3,5
8021,3k,verse,1,8.17,2.98,0,1,1
6564,3k,snatch,1,8.18,3.19,0,2,3
2436,3k,folk,2,8.19,2.96,0,2,8
2893,3k,grasp,1,8.2,2.12,1,2,6
2127,3k,fare,2,8.21,3.01,1,2,3
2224,3k,file,1,8.21,2.78,6,3,9
4773,3k,pace,1,8.21,2.57,0,3,11
5099,3k,plump,6,8.21,3.14,6,6,5
7430,3k,tee,1,8.21,2.94,1,0,4
11,lcnl,ad,4,8.22,3.04,10,8,8
485,3k,boast,2,8.22,2.13,0,1,4
1775,3k,dock,3,8.22,3.87,31,17,13
2629,3k,gap,2,8.22,1.93,6,2,6
4894,3k,peep,35,8.22,3.44,2,4,1
68,3k,arch,2,8.26,3.11,1,6,4
5057,lcnl,pleased,5,8.26,3.18,24,58,60
5748,3k,rung,1,8.267861,2.68,5,3,3
3802,3k,lack,1,8.28,2.49,0,5,9
4297,lcnl,means,37,8.289175,3.31,91,140,182
1006,3k,chef,1,8.3,4.6,0,0,2
7850,3k,trunk,15,8.3,3.11,19,33,32
3543,3k,jerk,1,8.31,3.04,0,5,7
5456,3k,ram,7,8.32,3.33,0,3,1
2328,3k,flee,2,8.33,2.72,0,1,1
6709,3k,spare,1,8.35,2.39,2,12,15
8313,3k,whom,4,8.353117,2.77,6,20,33
2953,3k,grind,4,8.37,2.95,4,3,3
3218,3k,hem,1,8.37,2.5,0,2,1
4994,3k,pint,2,8.37,3.42,0,0,1
5251,unl,prized,1,8.37,3.3,0,0,1
7553,3k,thrill,1,8.37,2.17,0,1,2
7674,3k,toll,5,8.37,2.43,0,0,1
1380,3k,court,4,8.39,2.62,3,24,32
6659,3k,soothe,2,8.4,2.66,0,0,0
716,3k,brook,4,8.42,3.69,24,15,8
4513,lcnl,mumps,2,8.42,3.17,3,0,1
6082,3k,shall,97,8.42,2.57,62,114,131
7761,3k,tramp,1,8.42,3.17,17,25,8
679,3k,brief,2,8.44,2.64,0,1,7
1798,3k,dome,4,8.44,2.99,0,0,5
2415,3k,foal,3,8.44,2.48,13,0,3
3944,3k,lend,5,8.45,2.33,28,10,5
2410,3k,flute,9,8.47,2.22,10,10,7
4669,3k,notch,1,8.47,2.44,0,0,0
6732,3k,speck,19,8.48,3.61,4,5,3
4071,3k,lone,1,8.5,2.43,0,1,2
5643,3k,roast,4,8.5,3.62,1,4,7
1774,lcnl,doc,3,8.53,4.93,26,15,5
4476,3k,mount,1,8.53,3.27,0,6,10
5892,lcnl,scold,4,8.53,3.27,0,2,3
6498,3k,sly,2,8.55,1.88,7,6,3
2165,3k,fee,1,8.56,2.55,1,0,1
7836,3k,trout,2,8.56,3.36,0,5,8
8619,lcnl,zoom,13,8.57,3.3,13,4,3
5636,3k,roam,1,8.58,2.87,0,1,3
1004,lcnl,cheers,4,8.587917,3.83,3,3,4
4658,3k,nor,6,8.608885,2.16,21,26,53
4761,lcnl,owe,1,8.61,3.66,3,7,5
5194,lcnl,pox,3,8.61,2.66,3,2,1
8167,unl,waxed,1,8.61,4.45,0,1,1
1250,3k,clump,3,8.62,3.04,9,4,5
6316,3k,site,2,8.63,3.09,0,0,2
7101,3k,strain,1,8.63,2.14,1,2,6
7734,3k,tow,7,8.63,3.53,1,5,2
232,3k,bay,3,8.67,2.52,5,26,30
4271,3k,mate,1,8.67,2.99,5,13,13
6437,3k,sling,1,8.67,2.68,2,1,1
6458,3k,slope,2,8.67,2.43,2,9,16
3417,3k,hunch,2,8.68,3.68,0,0,0
7267,3k,swarm,4,8.68,1.8,2,1,1
5616,3k,rink,1,8.69,2.94,8,4,3
2968,3k,groan,2,8.7,2.7,0,3,3
5972,3k,scrub,6,8.7,5.69,1,3,3
3796,3k,lab,3,8.71,2.9,2,4,5
3306,3k,hoe,2,8.72,2.95,5,7,6
6002,3k,search,6,8.72,3.34,0,13,42
1992,3k,dusk,1,8.74,1.82,1,3,6
5789,3k,sake,8,8.74,3.36,2,10,11
7193,3k,stunt,1,8.74,3,0,5,4
2248,3k,fir,2,8.75,2.38,7,3,2
8177,3k,wealth,2,8.76,3.08,0,2,5
247,3k,beam,3,8.78,2.9,8,8,11
1831,3k,doubt,2,8.79,3.26,2,15,22
5436,3k,rage,1,8.79,3.21,0,2,7
1226,3k,clothe,1,8.83,2.73,0,0,0
4780,3k,pad,2,8.83,3.01,39,7,9
7629,3k,tilt,3,8.83,3.6,0,0,2
1854,3k,drag,2,8.84,5.4,6,6,13
4239,3k,mare,7,8.84,3.88,0,7,9
5588,3k,ridge,1,8.84,2.48,2,7,13
6346,lcnl,skim,1,8.84,3.22,0,0,1
7934,3k,twitch,2,8.84,2.5,0,1,2
3620,3k,judge,10,8.85,2.66,11,26,32
27,lcnl,aids,2,8.89,2.51,0,0,0
1896,3k,drift,2,8.89,3.48,0,6,4
4790,unl,pained,1,8.89,3.16,0,0,1
6801,lcnl,spoils,1,8.89,3.21,0,0,1
7389,3k,taps,9,8.9,3.51,6,1,1
549,3k,bore,4,8.907281,4.64,0,2,4
1739,3k,dine,1,8.95,4.02,1,1,1
5232,3k,pride,1,8.95,3.52,0,3,13
5743,3k,rump,2,8.95,3.8,0,0,1
1302,3k,colt,2,8.98188,2.56,1,24,19
567,3k,bound,1,9,3.09,0,7,11
724,3k,broth,3,9,3.73,0,0,0
1103,3k,churn,3,9,4.02,3,3,1
2665,3k,gaze,2,9,3.2,0,2,8
3273,3k,hire,1,9,2.13,4,7,6
6629,3k,sob,1,9,4.34,2,2,4
2213,3k,fierce,4,9.04,3.07,0,13,15
621,3k,brass,5,9.05,3.54,1,8,9
1352,3k,cork,7,9.05,3.24,0,4,4
3227,3k,herb,1,9.05,2.97,0,0,1
5184,lcnl,pounce,3,9.06,3.15,0,0,3
4313,3k,mend,7,9.11,3.62,10,5,5
6854,3k,sprout,1,9.11,4.8,5,6,3
7377,3k,tang,2,9.11,4.48,0,0,0
7957,3k,urge,1,9.11,3.02,0,0,1
5529,3k,reel,3,9.12,4.08,0,1,2
2946,3k,grim,2,9.16,2.59,2,4,3
4922,3k,perch,1,9.16,3.45,1,4,5
6791,lcnl,splint,1,9.16,2.63,0,0,0
7593,3k,thus,4,9.19502,2.41,1,1,11
508,3k,bold,3,9.21,2.68,2,5,6
2438,3k,fond,11,9.21,2.42,9,7,12
3264,3k,hind,10,9.21,3.47,1,8,15
3823,3k,lame,1,9.21,2.78,2,1,2
4478,3k,mourn,1,9.21,2.97,0,1,1
6681,3k,source,1,9.21,2.88,0,2,9
2626,3k,gang,13,9.22,3.28,12,10,16
2738,3k,glance,5,9.22,2.76,0,9,16
7057,3k,stock,1,9.22,3.44,2,3,6
863,3k,cam,1,9.226991,2.85,8,8,4
815,3k,bust,2,9.23,4.13,0,1,1
1093,3k,chum,1,9.24,2.51,6,2,1
753,3k,budge,2,9.25,3.24,0,2,3
929,3k,cease,1,9.26,2.51,0,0,1
1943,3k,drunk,2,9.26,3.31,6,9,7
4415,3k,mold,1,9.26,2.73,0,1,4
4690,3k,numb,1,9.26,3.93,5,3,7
5765,3k,rye,4,9.26,3.77,0,1,2
185,3k,barge,1,9.28,3.37,5,6,2
3394,3k,huff,1,9.28,3.3,13,3,0
6426,3k,slick,2,9.3,2.99,0,2,1
2661,3k,gay,14,9.32,2.31,0,2,4
3358,unl,horned,1,9.32,4.83,10,4,2
2742,3k,glare,1,9.33,3.14,0,3,4
7557,3k,thrive,1,9.35,2.16,0,0,0
499,3k,bog,1,9.37,3,5,0,0
3280,3k,hitch,4,9.39,4.39,3,1,2
3808,3k,lag,1,9.39,2.57,0,0,0
3256,3k,hike,2,9.4,3.65,7,8,9
4940,3k,phase,1,9.4,2.88,0,0,0
8092,3k,wail,2,9.41,3.71,0,1,4
5223,3k,prey,1,9.42,2.97,0,0,1
5468,3k,rank,1,9.42,2.04,0,0,1
1814,3k,dope,2,9.44,3.33,2,7,5
1879,3k,dread,1,9.44,2.73,0,1,5
7025,lcnl,stern,1,9.47,2.76,0,3,7
1127,3k,clang,19,9.53,3.74,12,5,4
4414,3k,moist,1,9.55,3.24,0,3,11
3208,3k,heir,1,9.56,2.91,1,0,0
4035,3k,loan,1,9.57,3.37,0,2,4
1561,3k,cure,3,9.58,3.92,1,4,6
6626,lcnl,soar,2,9.58,3.53,1,1,0
7278,3k,sway,1,9.58,2.34,0,1,1
4753,3k,ought,9,9.62,2.63,14,34,41
3129,3k,hart,2,9.6213,4.04,10,0,0
5313,3k,pulp,1,9.63,2.83,0,0,2
1979,3k,dune,3,9.65,2.6,5,8,1
3482,3k,isle,1,9.65,4.68,0,0,0
4399,lcnl,moat,1,9.65,3.08,0,0,0
1289,3k,coil,1,9.67,3.6,0,1,2
6687,3k,sow,2,9.67,3.79,0,3,7
114,lcnl,aye,3,9.685242,3.78,2,7,8
8001,3k,veil,1,9.69,3.84,0,0,1
1674,3k,deed,1,9.72,3.86,2,3,4
7076,3k,stoop,1,9.76,3.6,0,5,12
3737,3k,knack,1,9.78,2.76,0,0,1
5086,3k,pluck,3,9.78,3.41,0,1,1
481,3k,boar,2,9.83,3.82,0,1,3
323,3k,bid,3,9.84,3.3,0,1,2
7873,lcnl,tuft,2,9.87,2.75,8,1,0
7315,lcnl,swish,27,9.89,5.84,19,3,2
8184,3k,weave,2,9.89,4.51,5,10,10
178,unl,barbed,1,10,3.5,0,0,0
968,3k,chap,1,10,2.13,1,1,1
6926,3k,staff,1,10,3.4,0,1,5
1822,3k,dose,1,10.1,3.61,0,1,1
1917,3k,droop,1,10.12,3.84,1,0,0
7091,3k,stout,6,10.12,2.78,8,2,5
42,3k,ale,2,10.16,4.31,0,2,1
3496,3k,jade,2,10.17,2.57,12,4,1
2329,unl,fleece,2,10.2,3.81,0,0,1
4091,3k,loot,2,10.21,3.68,1,1,0
5053,3k,plead,1,10.22,3.9,0,0,0
1257,3k,clutch,2,10.24,2.43,1,1,1
8384,lcnl,wits,1,10.250063,3.35,0,2,2
2138,3k,fate,1,10.3,2.83,0,1,2
4568,3k,nay,3,10.314005,3.36,0,0,2
103,unl,awed,1,10.41,3.14,0,0,0
6528,3k,smog,3,10.47,4.11,1,0,2
700,3k,broad,3,10.5,3.63,4,11,24
5853,3k,scarce,1,10.53,2.84,0,2,5
2513,3k,freight,38,10.56,3.45,0,5,5
2618,3k,gale,1,10.569773,2.62,6,0,1
7981,lcnl,vane,1,10.58,3.11,0,0,0
2854,3k,gourd,4,10.65,2.98,0,1,4
7758,3k,trait,1,10.65,3.03,0,0,1
4996,3k,pip,26,10.687,5.73,11,7,4
3661,3k,keen,2,10.7,1.56,0,1,5
7305,3k,swine,4,10.7,4.66,0,0,0
8131,3k,ward,1,10.72,2.89,0,2,6
8133,3k,ware,1,10.740285,4.48,1,0,0
2001,3k,dwell,6,10.78,3.61,1,0,0
1718,3k,dick,1,10.89,2.99,26,39,35
400,3k,bleak,1,10.94,3.33,0,0,1
7212,3k,sue,9,11,3.5,123,59,21
3198,3k,heed,1,11.05,3.33,0,0,0
3924,3k,ledge,1,11.05,5.12,10,6,11
5382,3k,queer,3,11.1,2.79,1,7,11
1513,3k,crude,1,11.11,3.29,0,0,1
2252,3k,firm,2,11.17,3.67,3,8,18
6408,3k,sleek,2,11.17,3.19,1,2,1
4154,3k,lurch,3,11.18,3.26,0,0,0
1414,3k,crank,1,11.25,3.58,2,0,1
2214,3k,fife,1,11.283792,3.97,6,2,3
1277,3k,cock,33,11.32,3.45,0,1,1
5778,3k,sage,1,11.39,4,0,0,1
7670,3k,toil,1,11.39,3.18,0,0,0
5711,3k,route,2,11.4,3.39,5,14,19
6231,3k,shrill,1,11.44,2.83,0,3,5
1280,3k,cod,1,11.5,4.14,1,1,1
5742,3k,rum,4,11.56,3.35,0,2,1
5129,3k,poll,1,11.58,3.83,0,0,1
2537,unl,fritz,24,11.635473,4.2,26,10,6
1801,lcnl,don,3,11.64613,4.08,211,48,16
268,3k,beech,1,11.69,3.14,0,0,1
6777,3k,spite,2,11.699415,4.05,3,6,14
7140,3k,strife,2,11.78,3.26,0,0,0
562,3k,bough,3,11.79,4.73,0,1,2
1604,3k,dame,9,11.79,2.82,0,2,3
6614,lcnl,snuff,2,11.79,4.54,0,0,0
4437,lcnl,moor,1,11.8,2.46,0,0,1
571,3k,bout,6,11.83,2.83,1,2,1
5912,3k,scotch,2,11.83,4.73,0,0,0
2885,3k,grant,1,12.008468,5.13,10,3,5
1860,3k,drake,6,12.07,4.12,0,2,2
6267,3k,siege,2,12.28,3.01,0,0,0
6929,3k,stag,2,12.35,2.98,3,0,0
6268,3k,sieve,3,12.36,2.98,0,0,0
3455,lcnl,id,1,12.41,4.05,0,0,0
