,source,word,freq_lcnl,aoa_mean,aoa_sd,tasa_1,tasa_2,tasa_3
3086,3k,hail,,7.9,2.02,2,3,5
8359,3k,wine,8,7.9,2.95,2,11,16
3873,3k,launch,,7.92,1.88,0,0,2
1924,3k,drought,,7.94,2.65,0,0,4
4629,3k,nip,1,7.94,3.11,0,0,0
6243,3k,shrug,,7.94,1.98,0,1,2
8556,3k,yoke,,7.94,4.19,0,1,3
365,lcnl,blab,1,7.95,3.65,,,
476,3k,blush,,7.95,1.81,1,3,2
1433,lcnl,crazed,,7.95,2.3,,,
2640,3k,gash,1,7.95,2.99,0,0,1
3151,3k,haunt,,7.95,3.05,1,1,2
3266,3k,hinge,,7.95,2.48,0,0,0
3294,3k,hoarse,,7.95,2.7,0,2,3
5115,3k,pod,,7.95,3.87,0,4,6
5197,3k,praise,,7.95,4.17,0,2,3
5330,3k,pure,1,7.95,3.34,2,6,18
6457,3k,slop,,7.95,3.58,,,
6712,3k,spark,2,7.95,2.37,0,3,3
7256,3k,swamp,21,7.95,2.31,13,21,13
7435,lcnl,teen,,7.95,2.56,0,0,0
4638,lcnl,nob,1,7.958808,2.97,,,
6698,lcnl,spades,,7.986884,2.44,,,
398,lcnl,bleach,1,8,3.25,0,1,0
513,3k,bomb,1,8,2.49,0,1,3
1449,3k,creep,6,8,2.38,11,11,9
1627,3k,darn,3,8,3.94,,,
1849,lcnl,doze,3,8,1.91,,,
3861,3k,latch,3,8,3.28,8,4,4
4359,3k,mime,,8,2.26,,,
4495,3k,muck,1,8,3.85,,,
6518,3k,smirk,,8,2.73,,,
6814,3k,spool,1,8,3.2,7,2,1
6827,3k,spout,1,8,3.36,1,3,3
6874,3k,spy,13,8,2.81,3,8,10
7008,3k,steep,4,8,2.38,13,18,23
7915,unl,twerp,1,8,3.22,,,
8013,3k,verb,,8,2.61,6,16,19
8546,3k,yield,1,8,2.45,0,0,0
2505,3k,freak,,8.02,2.81,0,1,1
647,lcnl,breasts,,8.027632,2.63,0,1,0
1970,3k,dull,3,8.05,2.46,30,17,19
2642,3k,gasp,1,8.05,2.12,1,4,5
3366,3k,host,2,8.05,2.7,0,2,3
4349,3k,mild,3,8.05,2.56,1,4,5
5606,3k,rim,,8.05,2.66,1,7,12
6907,3k,squint,,8.05,2.76,,,
2075,lcnl,etch,,8.06,2.67,,,
2218,3k,fig,,8.06,2.82,1,1,2
3427,3k,hurl,,8.06,2.75,,,
5268,3k,proof,,8.06,2.13,0,2,6
5291,3k,pry,,8.06,3.39,0,0,0
6241,3k,shrub,,8.06,2.88,0,0,0
7406,3k,taunt,,8.06,2.96,,,
7583,3k,thud,7,8.06,2.84,1,5,6
7603,lcnl,tic,,8.06,3.6,,,
8408,3k,wool,3,8.06,3.02,30,23,29
4965,3k,pierce,,8.076035,2.67,11,5,2
462,unl,blub,7,8.08,2.81,,,
976,3k,charm,,8.09,2.83,0,5,7
2455,3k,ford,,8.097349,3.74,17,12,17
768,3k,bulge,,8.1,2.93,0,1,0
1435,3k,creak,3,8.1,3.57,0,3,3
3438,3k,hut,,8.1,2.49,6,23,23
775,3k,bum,1,8.11,3.3,1,4,3
1158,lcnl,cleanse,,8.11,3.16,,,
1281,3k,code,3,8.11,2.79,4,7,5
1937,lcnl,drug,,8.11,2.62,0,3,4
3049,3k,gunk,,8.11,5.21,,,
3099,3k,halt,,8.11,2.88,2,4,5
5176,3k,post,4,8.11,3,17,28,38
6337,3k,skid,,8.11,1.88,,,
6697,3k,spade,2,8.11,2.63,1,3,1
7482,3k,thaw,,8.11,2.27,0,0,2
7487,3k,theft,,8.11,2.42,0,0,0
3056,3k,gust,2,8.12,2.57,0,0,2
3527,lcnl,jay,,8.12932,2.96,60,18,13
3413,unl,humph,,8.15,3.11,,,
5365,3k,quake,,8.15,2.21,0,0,1
526,unl,boob,,8.16,4.51,,,
2406,lcnl,flunk,,8.16,2.5,,,
2889,3k,graph,,8.16,1.68,3,6,8
6888,3k,squaw,,8.16,3.34,,,
7035,3k,stiff,4,8.16,2.34,21,18,24
3605,3k,jot,,8.17,1.86,0,0,1
4355,3k,mill,2,8.17,2.62,19,17,22
4997,3k,pipe,7,8.17,2.23,42,37,21
5866,3k,scene,3,8.17,3.84,0,6,20
5945,3k,screech,15,8.17,2.96,0,3,5
7793,3k,tribe,,8.17,4.09,4,8,15
8021,3k,verse,1,8.17,2.98,0,1,1
5326,3k,punt,,8.18,3.05,,,
6564,3k,snatch,1,8.18,3.19,0,2,3
8465,3k,wring,,8.18,3.56,0,0,0
2436,3k,folk,2,8.19,2.96,0,2,8
151,3k,bale,,8.2,2.5,0,0,1
2893,3k,grasp,1,8.2,2.12,1,2,6
1731,3k,dill,,8.203919,2.71,,,
588,lcnl,bra,,8.21,2.18,,,
2127,3k,fare,2,8.21,3.01,1,2,3
2224,3k,file,1,8.21,2.78,6,3,9
2997,3k,grove,,8.21,2.12,0,6,9
3703,3k,kilt,,8.21,1.78,,,
4683,3k,nude,1,8.21,2.64,,,
4773,3k,pace,1,8.21,2.57,0,3,11
5099,3k,plump,6,8.21,3.14,6,6,5
6886,3k,squat,,8.21,4.81,0,0,0
7430,3k,tee,1,8.21,2.94,1,0,4
11,lcnl,ad,4,8.22,3.04,10,8,8
485,3k,boast,2,8.22,2.13,0,1,4
1254,lcnl,clunk,,8.22,3.52,,,
1775,3k,dock,3,8.22,3.87,31,17,13
2629,3k,gap,2,8.22,1.93,6,2,6
4894,3k,peep,35,8.22,3.44,2,4,1
6946,3k,stalk,,8.22,2.37,0,4,5
881,unl,caped,,8.24,3.15,,,
1333,3k,coop,1,8.246547,2.76,,,
68,3k,arch,2,8.26,3.11,1,6,4
4057,3k,lodge,,8.26,2.77,3,8,8
5057,lcnl,pleased,5,8.26,3.18,24,58,60
6753,3k,sphere,,8.26,2.58,1,0,4
7395,3k,tart,1,8.26,2.96,,,
8303,3k,whiz,,8.26,2.84,0,0,2
5748,3k,rung,1,8.267861,2.68,5,3,3
3802,3k,lack,1,8.28,2.49,0,5,9
4656,3k,noose,,8.28,3.54,,,
6402,unl,slaw,,8.28,3.29,,,
7457,lcnl,term,,8.28,1.64,0,1,4
4297,lcnl,means,37,8.289175,3.31,91,140,182
7894,lcnl,tush,,8.289175,4.94,,,
1006,3k,chef,1,8.3,4.6,0,0,2
1607,3k,damn,,8.3,2.23,0,5,7
2335,3k,flesh,,8.3,2.62,3,6,15
7850,3k,trunk,15,8.3,3.11,19,33,32
3543,3k,jerk,1,8.31,3.04,0,5,7
4461,3k,moss,,8.310489,3.05,6,7,13
1083,3k,chrome,,8.32,3.28,,,
5456,3k,ram,7,8.32,3.33,0,3,1
6976,3k,starve,,8.32,2.63,7,8,7
2328,3k,flee,2,8.33,2.72,0,1,1
3420,3k,hunk,,8.33,3.43,,,
3875,3k,law,,8.33,2.56,19,28,40
6795,lcnl,splotch,,8.33,3.34,,,
8498,3k,yam,,8.34246,3.29,1,2,2
385,3k,bland,,8.35,3.67,0,0,0
6709,3k,spare,1,8.35,2.39,2,12,15
7823,3k,troop,,8.35,1.84,1,2,6
8313,3k,whom,4,8.353117,2.77,6,20,33
2953,3k,grind,4,8.37,2.95,4,3,3
3218,3k,hem,1,8.37,2.5,0,2,1
4852,3k,pave,,8.37,2.69,,,
4994,3k,pint,2,8.37,3.42,0,0,1
5251,unl,prized,1,8.37,3.3,0,0,1
6466,lcnl,sloth,4,8.37,3.86,,,
7553,3k,thrill,1,8.37,2.17,0,1,2
7674,3k,toll,5,8.37,2.43,0,0,1
7885,lcnl,turd,,8.37,4.36,,,
452,3k,blot,,8.38,3.52,0,0,1
7665,unl,toed,1,8.38,5.14,,,
1380,3k,court,4,8.39,2.62,3,24,32
2934,3k,grief,,8.39,2.62,0,1,8
2980,3k,groove,,8.39,2.3,0,0,1
3015,unl,grump,1,8.39,3.71,,,
4693,3k,nun,,8.39,3.29,,,
5203,3k,prank,,8.39,2.5,,,
5252,3k,pro,,8.39,3.27,0,2,1
5751,3k,runt,,8.39,3.91,,,
6163,3k,shin,,8.39,3.55,0,0,0
7106,3k,strand,,8.39,2.95,0,1,2
2148,3k,fawn,,8.4,3.35,0,4,5
6659,3k,soothe,2,8.4,2.66,0,0,0
7829,3k,trough,,8.41,2.92,0,2,5
716,3k,brook,4,8.42,3.69,24,15,8
2747,3k,glaze,,8.42,3.17,0,0,0
3489,3k,jab,,8.42,1.84,,,
4513,lcnl,mumps,2,8.42,3.17,3,0,1
5052,3k,plea,,8.42,2.76,0,0,0
6082,3k,shall,97,8.42,2.57,62,114,131
7761,3k,tramp,1,8.42,3.17,17,25,8
679,3k,brief,2,8.44,2.64,0,1,7
1543,3k,cuff,,8.44,2.79,0,0,1
1798,3k,dome,4,8.44,2.99,0,0,5
2415,3k,foal,3,8.44,2.48,13,0,3
4953,3k,phrase,,8.44,3.6,0,1,5
5422,3k,quote,,8.44,1.79,0,0,0
6592,3k,snoop,1,8.44,2.36,,,
3893,unl,league,,8.45,2.37,1,7,8
3944,3k,lend,5,8.45,2.33,28,10,5
6851,lcnl,sprit,,8.46,4.29,,,
2121,3k,fang,,8.47,3.01,53,20,0
2410,3k,flute,9,8.47,2.22,10,10,7
4669,3k,notch,1,8.47,2.44,0,0,0
6942,3k,stake,,8.47,3.98,0,1,6
6732,3k,speck,19,8.48,3.61,4,5,3
1407,3k,cramp,,8.5,2.75,,,
1500,3k,crouch,,8.5,2.38,,,
3529,3k,jazz,,8.5,2.7,2,2,4
4071,3k,lone,1,8.5,2.43,0,1,2
5344,lcnl,puss,,8.5,3.52,0,3,6
5438,unl,ragged,,8.5,2.13,0,2,7
5643,3k,roast,4,8.5,3.62,1,4,7
5805,3k,sane,,8.5,1.61,0,0,1
7492,3k,theme,,8.5,3.4,0,0,1
8200,3k,weep,,8.5,2.7,1,0,3
1688,3k,dell,,8.502315,4.9,,,
1098,3k,chunk,,8.53,3.63,2,2,2
1774,lcnl,doc,3,8.53,4.93,26,15,5
4476,3k,mount,1,8.53,3.27,0,6,10
5892,lcnl,scold,4,8.53,3.27,0,2,3
6371,3k,slab,,8.53,3.29,0,2,3
8004,3k,vein,,8.53,2.72,0,1,1
1957,3k,dud,,8.55,2.72,,,
6498,3k,sly,2,8.55,1.88,7,6,3
8078,3k,wade,,8.5556,3.07,6,1,1
2165,3k,fee,1,8.56,2.55,1,0,1
4937,3k,pew,,8.56,3.47,,,
5022,3k,plaid,,8.56,3.47,0,1,1
5981,3k,scuff,,8.56,3.52,,,
7073,unl,stooge,,8.56,3.11,,,
7836,3k,trout,2,8.56,3.36,0,5,8
4632,lcnl,nit,,8.57,2.85,,,
8619,lcnl,zoom,13,8.57,3.3,13,4,3
4716,unl,odds,,8.58,3.52,0,0,2
5636,3k,roam,1,8.58,2.87,0,1,3
1004,lcnl,cheers,4,8.587917,3.83,3,3,4
2530,3k,frill,1,8.59,3.61,,,
5547,lcnl,reins,,8.59,2.48,2,6,7
6463,lcnl,slosh,1,8.59,4.05,,,
1868,unl,drat,,8.6,2.85,,,
7444,3k,tempt,,8.6,2.35,0,0,0
4658,3k,nor,6,8.608885,2.16,21,26,53
4536,3k,myth,,8.61,2.35,0,0,0
4761,lcnl,owe,1,8.61,3.66,3,7,5
5102,3k,plunge,,8.61,2.85,0,0,0
5194,lcnl,pox,3,8.61,2.66,3,2,1
6849,lcnl,sprint,,8.61,2.2,,,
8167,unl,waxed,1,8.61,4.45,0,1,1
8188,unl,webbed,,8.61,2.97,0,1,0
8254,lcnl,wheeze,,8.61,3.33,,,
1466,lcnl,crick,,8.619542,2.44,,,
1250,3k,clump,3,8.62,3.04,9,4,5
213,3k,bass,,8.63,3.02,1,0,3
1142,lcnl,clasp,,8.63,2.81,,,
3435,lcnl,husk,,8.63,3.3,0,0,0
6316,3k,site,2,8.63,3.09,0,0,2
7101,3k,strain,1,8.63,2.14,1,2,6
7734,3k,tow,7,8.63,3.53,1,5,2
8363,unl,winged,,8.63,3.92,0,0,2
704,3k,broil,,8.65,2.83,,,
3038,3k,gull,,8.65,3.83,15,6,6
5076,3k,plot,,8.65,1.73,6,2,8
7196,lcnl,sty,,8.65,2.67,,,
791,3k,bunt,,8.66217,3.96,,,
4921,3k,per,,8.66217,1.67,19,8,14
232,3k,bay,3,8.67,2.52,5,26,30
2188,3k,fern,,8.67,3.54,0,2,7
2577,lcnl,fume,,8.67,2.93,,,
4271,3k,mate,1,8.67,2.99,5,13,13
5348,3k,putt,,8.67,3.45,,,
6118,3k,shear,,8.67,2.97,,,
6437,3k,sling,1,8.67,2.68,2,1,1
6458,3k,slope,2,8.67,2.43,2,9,16
6750,lcnl,spew,,8.67,2.79,,,
739,lcnl,brunch,1,8.68,3.22,,,
2338,3k,flex,,8.68,3.45,,,
2355,3k,flirt,,8.68,3.16,,,
3417,3k,hunch,2,8.68,3.68,0,0,0
5141,unl,pong,,8.68,3.92,,,
6344,unl,skilled,,8.68,1.83,0,0,2
7267,3k,swarm,4,8.68,1.8,2,1,1
5616,3k,rink,1,8.69,2.94,8,4,3
7295,3k,swerve,1,8.69,3.38,,,
2968,3k,groan,2,8.7,2.7,0,3,3
3559,3k,jig,10,8.7,3.21,,,
5972,3k,scrub,6,8.7,5.69,1,3,3
3796,3k,lab,3,8.71,2.9,2,4,5
5526,3k,reek,,8.71,2.66,,,
76,unl,armed,,8.72,3.61,0,1,3
2947,3k,grime,,8.72,3.53,,,
3306,3k,hoe,2,8.72,2.95,5,7,6
6002,3k,search,6,8.72,3.34,0,13,42
7539,3k,thrash,,8.72,2.99,,,
8295,lcnl,whisk,,8.72,3.34,,,
7938,lcnl,tyke,,8.73,4.13,,,
1992,3k,dusk,1,8.74,1.82,1,3,6
2081,unl,ex,,8.74,3.9,,,
5789,3k,sake,8,8.74,3.36,2,10,11
7193,3k,stunt,1,8.74,3,0,5,4
2248,3k,fir,2,8.75,2.38,7,3,2
4918,unl,pep,,8.75,2.79,1,3,1
5828,3k,sax,,8.75,3.15,,,
6561,lcnl,snarl,,8.75,2.94,0,0,2
7776,3k,tread,,8.75,2.49,0,0,1
474,lcnl,blurt,,8.76,2.17,,,
4987,lcnl,ping,,8.76,3.6,14,0,2
5292,3k,psalm,2,8.76,2.91,,,
8177,3k,wealth,2,8.76,3.08,0,2,5
5522,3k,reed,,8.779397,2.7,6,6,5
247,3k,beam,3,8.78,2.9,8,8,11
1471,lcnl,crimp,,8.78,2.84,,,
4080,3k,loom,,8.78,2.02,0,10,11
4754,3k,ounce,,8.78,3.19,0,0,0
8077,3k,wad,,8.78,2.82,0,1,2
8330,3k,width,,8.78,2.32,1,0,4
1831,3k,doubt,2,8.79,3.26,2,15,22
3017,3k,grunt,,8.79,3.1,4,0,1
5229,3k,prick,1,8.79,4.26,,,
5436,3k,rage,1,8.79,3.21,0,2,7
8613,3k,zone,,8.79,2.55,2,3,3
3743,3k,knead,1,8.8,2.61,,,
6477,3k,sludge,,8.8,3,61,19,0
7840,3k,truce,,8.8,2.28,0,3,1
6719,3k,spat,,8.800711,3.42,0,2,2
465,3k,bluff,,8.82,2.6,0,1,3
5,3k,ace,,8.83,3.65,0,0,1
1226,3k,clothe,1,8.83,2.73,0,0,0
4780,3k,pad,2,8.83,3.01,39,7,9
5158,3k,pope,,8.83,2.64,0,0,4
5240,3k,prime,,8.83,3.13,0,3,9
7629,3k,tilt,3,8.83,3.6,0,0,2
205,3k,bash,4,8.84,2.69,,,
1854,3k,drag,2,8.84,5.4,6,6,13
4239,3k,mare,7,8.84,3.88,0,7,9
5487,3k,rate,,8.84,3.06,1,6,14
5588,3k,ridge,1,8.84,2.48,2,7,13
6346,lcnl,skim,1,8.84,3.22,0,0,1
6507,3k,smear,,8.84,4.11,0,0,1
7934,3k,twitch,2,8.84,2.5,0,1,2
861,lcnl,calve,,8.843339,4.27,,,
3620,3k,judge,10,8.85,2.66,11,26,32
5838,3k,scale,,8.85,3.57,11,7,19
7145,unl,stringed,,8.88,2.36,,,
27,lcnl,aids,2,8.89,2.51,0,0,0
1216,lcnl,clone,,8.89,3.32,,,
1896,3k,drift,2,8.89,3.48,0,6,4
4790,unl,pained,1,8.89,3.16,0,0,1
5551,3k,rent,,8.89,3.07,18,13,13
6801,lcnl,spoils,1,8.89,3.21,0,0,1
8142,3k,warp,,8.89,2.89,0,1,2
8354,lcnl,wince,,8.89,2.91,,,
2898,3k,grate,,8.9,3.63,0,0,0
2906,3k,graze,,8.9,3.81,0,2,4
3195,3k,hedge,,8.9,3.84,0,5,5
7389,3k,taps,9,8.9,3.51,6,1,1
549,3k,bore,4,8.907281,4.64,0,2,4
2236,lcnl,finch,2,8.907281,2.66,,,
2285,3k,flair,,8.907281,3.12,,,
3228,lcnl,herbs,,8.924088,2.79,0,1,3
1499,lcnl,crotch,,8.94,3.67,,,
2804,3k,gnome,,8.94,3.08,,,
3014,3k,gruff,,8.94,3.54,1,4,3
3248,3k,hick,2,8.94,3.04,,,
6226,3k,shriek,,8.94,2.92,0,2,2
7247,lcnl,swab,,8.94,2.58,,,
7410,3k,tax,,8.94,3.04,1,2,3
3603,unl,josh,,8.949909,3.79,0,1,3
470,3k,blur,,8.95,3.34,1,3,3
1140,3k,clash,,8.95,2.61,0,0,0
1739,3k,dine,1,8.95,4.02,1,1,1
2348,3k,fling,,8.95,4.05,0,0,0
2967,lcnl,grits,1,8.95,4.1,,,
3008,3k,grub,,8.95,2.37,,,
5201,lcnl,prance,4,8.95,2.68,,,
5232,3k,pride,1,8.95,3.52,0,3,13
5595,3k,rig,,8.95,2.74,0,0,0
5611,3k,rind,,8.95,3.58,,,
5743,3k,rump,2,8.95,3.8,0,0,1
7153,3k,strive,,8.95,1.7,0,0,0
8446,3k,wreak,,8.95,2.66,,,
373,lcnl,blah,4,8.98188,4.65,,,
1302,3k,colt,2,8.98188,2.56,1,24,19
8450,lcnl,wreathe,,8.992537,3.22,,,
201,3k,bas,,9,1.41,,,
567,3k,bound,1,9,3.09,0,7,11
601,3k,braille,,9,1.63,1,4,4
657,3k,breed,,9,3.45,0,0,0
724,3k,broth,3,9,3.73,0,0,0
1103,3k,churn,3,9,4.02,3,3,1
1163,3k,cleat,,9,2.69,,,
1512,unl,crud,,9,2.96,,,
1738,3k,din,,9,3.63,0,0,1
2538,lcnl,frizz,,9,3.29,,,
2665,3k,gaze,2,9,3.2,0,2,8
2773,3k,gloom,,9,1.69,0,1,2
3137,3k,haste,,9,3.29,0,2,3
3273,3k,hire,1,9,2.13,4,7,6
4156,3k,lure,,9,3.91,0,1,0
4929,unl,perm,,9,2.43,,,
5769,unl,sac,,9,4.23,0,1,0
5987,unl,sculpt,,9,2.75,,,
6332,3k,sketch,,9,3.09,0,3,5
6629,3k,sob,1,9,4.34,2,2,4
7173,3k,strut,2,9,3.07,,,
8319,lcnl,whop,,9,3.34,,,
5399,3k,quill,,9.035165,3.14,0,0,1
2213,3k,fierce,4,9.04,3.07,0,13,15
621,3k,brass,5,9.05,3.54,1,8,9
1115,3k,claim,,9.05,3.29,1,5,8
1352,3k,cork,7,9.05,3.24,0,4,4
3191,3k,heave,,9.05,3.03,1,1,3
3227,3k,herb,1,9.05,2.97,0,0,1
3591,3k,joint,,9.05,2.95,0,4,4
4404,3k,mock,,9.05,3.29,0,0,1
6860,lcnl,spud,,9.05,4.38,,,
102,lcnl,awe,,9.06,3.87,0,2,3
664,3k,brew,2,9.06,2.08,,,
2059,3k,elm,,9.06,4.35,1,1,3
3403,3k,hulk,,9.06,3.89,,,
4857,3k,pawn,,9.06,3.54,,,
5104,lcnl,plunk,1,9.06,3.34,,,
5184,lcnl,pounce,3,9.06,3.15,0,0,3
6829,lcnl,sprain,1,9.06,2.51,,,
1315,lcnl,conk,,9.07,3.71,,,
1432,3k,craze,1,9.1,2.36,,,
1265,3k,coarse,,9.11,2.68,1,0,1
1331,lcnl,coon,,9.11,4.13,,,
1473,lcnl,cringe,,9.11,3.22,,,
1865,3k,drape,,9.11,3.39,,,
2023,3k,ease,,9.11,2.49,0,1,5
4313,3k,mend,7,9.11,3.62,10,5,5
6469,3k,slouch,,9.11,3.43,,,
6854,3k,sprout,1,9.11,4.8,5,6,3
7377,3k,tang,2,9.11,4.48,0,0,0
7957,3k,urge,1,9.11,3.02,0,0,1
4083,3k,loon,,9.12,2.92,0,0,0
5529,3k,reel,3,9.12,4.08,0,1,2
5797,3k,salve,,9.12,3.01,,,
5473,3k,rap,2,9.14,3.53,,,
2946,3k,grim,2,9.16,2.59,2,4,3
4922,3k,perch,1,9.16,3.45,1,4,5
6791,lcnl,splint,1,9.16,2.63,0,0,0
7791,3k,trial,,9.16,2.75,0,5,10
7991,3k,vault,,9.16,2.57,0,1,1
1424,3k,crave,,9.17,3.31,,,
1444,3k,creed,,9.17,4.19,0,0,0
2842,3k,gorge,,9.17,2.92,0,0,2
4263,3k,mass,,9.17,3.59,0,2,12
5305,lcnl,pug,,9.17,3.68,57,0,0
5761,3k,rut,,9.17,2.31,,,
6159,3k,shift,,9.17,3.81,2,3,4
6359,3k,skit,2,9.17,2.36,,,
6852,3k,sprite,,9.17,3.9,,,
7019,3k,stench,,9.17,3.82,0,0,0
7170,lcnl,strum,3,9.17,5.04,,,
4220,3k,malt,10,9.18,3.59,,,
6911,3k,squirm,1,9.18,3.13,,,
1219,lcnl,clop,,9.19,3.69,,,
4821,lcnl,parched,,9.19,4.28,0,0,1
3886,lcnl,leach,,9.19502,2.39,,,
7593,3k,thus,4,9.19502,2.41,1,1,11
629,3k,brawl,,9.2,2.59,,,
6569,3k,sneer,,9.2,2.46,,,
508,3k,bold,3,9.21,2.68,2,5,6
1978,lcnl,dunce,1,9.21,2.99,,,
2438,3k,fond,11,9.21,2.42,9,7,12
3264,3k,hind,10,9.21,3.47,1,8,15
3823,3k,lame,1,9.21,2.78,2,1,2
4478,3k,mourn,1,9.21,2.97,0,1,1
4542,lcnl,nag,1,9.21,5.06,,,
6681,3k,source,1,9.21,2.88,0,2,9
7138,3k,stride,,9.21,2.62,0,1,2
2582,lcnl,funds,,9.216334,2.77,0,0,0
2626,3k,gang,13,9.22,3.28,12,10,16
2738,3k,glance,5,9.22,2.76,0,9,16
2974,3k,groin,,9.22,1.77,,,
4506,3k,mulch,,9.22,4.65,,,
5471,3k,rant,,9.22,3.06,,,
7057,3k,stock,1,9.22,3.44,2,3,6
8221,3k,welt,,9.22,3.62,,,
863,3k,cam,1,9.226991,2.85,8,8,4
815,3k,bust,2,9.23,4.13,0,1,1
1093,3k,chum,1,9.24,2.51,6,2,1
2762,3k,glimpse,,9.24,2.05,0,3,6
5219,3k,prep,,9.24,2.88,,,
5929,lcnl,scram,,9.24,4.91,,,
7157,3k,stroke,,9.24,2.44,0,8,10
753,3k,budge,2,9.25,3.24,0,2,3
3067,3k,gyp,,9.25,3.41,,,
6394,3k,slate,,9.25,3.43,1,0,3
929,3k,cease,1,9.26,2.51,0,0,1
1943,3k,drunk,2,9.26,3.31,6,9,7
4415,3k,mold,1,9.26,2.73,0,1,4
4690,3k,numb,1,9.26,3.93,5,3,7
5018,lcnl,plague,,9.26,2.62,0,0,1
5765,3k,rye,4,9.26,3.77,0,1,2
6889,3k,squawk,1,9.26,4.48,,,
3782,lcnl,kraut,,9.27,3.88,,,
185,3k,barge,1,9.28,3.37,5,6,2
453,lcnl,blotch,,9.28,4.13,,,
2755,3k,glee,,9.28,4.14,3,2,0
3394,3k,huff,1,9.28,3.3,13,3,0
5374,3k,quartz,,9.28,2.97,0,0,1
6221,3k,shred,,9.28,4.07,,,
4329,3k,mew,9,9.29,3.97,,,
7506,lcnl,thieve,,9.29,3.69,,,
6426,3k,slick,2,9.3,2.99,0,2,1
2079,3k,ewe,,9.31,4.29,0,0,1
2657,3k,gauze,,9.32,2.77,,,
2661,3k,gay,14,9.32,2.31,0,2,4
3358,unl,horned,1,9.32,4.83,10,4,2
5171,3k,port,,9.32,3.22,1,5,8
6588,3k,snob,,9.32,2.43,,,
7348,unl,tad,,9.32,3.77,0,6,3
8070,3k,vow,,9.32,2.33,2,1,0
804,3k,burr,,9.33,4.1,0,1,0
1515,3k,cruise,,9.33,2.61,0,0,0
2742,3k,glare,1,9.33,3.14,0,3,4
6539,3k,smug,,9.33,2.83,,,
7341,3k,tab,,9.33,3.79,0,0,0
971,3k,char,,9.344218,2.45,,,
1790,3k,dole,,9.35,3.67,,,
1889,lcnl,drench,,9.35,2.72,,,
6866,3k,spur,,9.35,2.42,0,1,0
7451,3k,tense,,9.35,2.85,0,7,10
7557,3k,thrive,1,9.35,2.16,0,0,0
8602,unl,zilch,,9.35,2.8,,,
8456,3k,wren,18,9.354875,3.86,,,
5911,lcnl,scot,,9.36,3.98,,,
3036,3k,gulf,,9.365532,3.03,0,2,4
499,3k,bog,1,9.37,3,5,0,0
1090,lcnl,chug,7,9.37,3.7,,,
4446,lcnl,mope,2,9.37,3.34,,,
4778,3k,pact,,9.37,2.77,0,0,0
6439,lcnl,slink,,9.37,3.17,,,
7218,3k,suite,,9.37,2.91,0,1,1
1112,unl,clack,27,9.38,3.54,,,
7922,lcnl,twine,,9.38,3.38,0,1,3
1212,3k,clog,,9.39,3.33,,,
3280,3k,hitch,4,9.39,4.39,3,1,2
3808,3k,lag,1,9.39,2.57,0,0,0
4447,unl,moped,,9.39,4.13,,,
6403,lcnl,slay,,9.39,3.33,0,0,1
3256,3k,hike,2,9.4,3.65,7,8,9
4940,3k,phase,1,9.4,2.88,0,0,0
8143,lcnl,warped,,9.4,2.8,,,
2599,3k,gab,,9.41,4.02,,,
2877,3k,gram,,9.41,2.52,19,12,7
4317,3k,mere,,9.41,2.21,0,0,2
8092,3k,wail,2,9.41,3.71,0,1,4
66,3k,arc,,9.418817,3.52,0,0,2
1809,3k,doom,,9.42,3.22,0,0,0
5223,3k,prey,1,9.42,2.97,0,0,1
5468,3k,rank,1,9.42,2.04,0,0,1
5541,3k,reign,,9.42,2.85,0,0,0
7416,lcnl,teal,1,9.42,4.74,,,
8191,3k,wedge,,9.42,3.76,0,0,1
2685,lcnl,gents,,9.423251,2.78,,,
7805,3k,trill,,9.429474,2.58,,,
1194,lcnl,clink,,9.44,4.44,,,
1340,3k,cope,,9.44,3.03,0,0,1
1814,3k,dope,2,9.44,3.33,2,7,5
1879,3k,dread,1,9.44,2.73,0,1,5
3598,3k,jolt,,9.44,2.31,0,0,1
6658,lcnl,sooth,,9.44,3.22,,,
1962,3k,duel,,9.45,2.67,,,
6120,lcnl,shears,,9.461445,2.7,2,4,1
8213,3k,welch,,9.461445,3.95,,,
406,3k,bleep,,9.47,2.27,,,
3855,3k,lash,,9.47,3.26,0,0,1
7025,lcnl,stern,1,9.47,2.76,0,3,7
7175,3k,stub,,9.47,3.69,0,0,0
8397,3k,womb,,9.48,2.84,0,0,0
5283,3k,prowl,1,9.5,2.41,,,
5553,lcnl,rep,,9.5,2.48,,,
1021,3k,chic,,9.53,3.41,,,
1127,3k,clang,19,9.53,3.74,12,5,4
3948,3k,lens,,9.53,3.12,0,5,11
4113,3k,lounge,,9.53,2.41,0,1,2
4453,lcnl,morn,8,9.53,3.1,,,
5440,3k,raid,,9.53,3.37,1,0,0
8528,3k,yeast,,9.53,4.41,0,1,1
4414,3k,moist,1,9.55,3.24,0,3,11
6877,3k,squad,,9.55,2.95,0,3,5
2581,3k,fund,,9.56,3.63,0,0,1
3208,3k,heir,1,9.56,2.91,1,0,0
4964,3k,pier,,9.56,1.89,0,5,5
5925,lcnl,scowl,1,9.56,3.07,,,
7094,3k,stow,,9.56,2.39,,,
7188,lcnl,stun,,9.56,2.85,,,
8086,lcnl,wages,,9.568015,2.68,0,0,0
4035,3k,loan,1,9.57,3.37,0,2,4
1561,3k,cure,3,9.58,3.92,1,4,6
5108,3k,plush,,9.58,3.47,,,
